User,Position,Name,Artist,Length,Year,Popularity,Top popularity,Album name,Album year,Artist location,Artist lat,Artist lon,Artist discovery,Artist familiarity,Artist hotttnesss,Song discovery,Song hotttnesss,Acousticness,Danceability,Energy,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time signature,Valence
francessss,15,Let's Get It On,Marvin Gaye,290.946,1973,0.33000,0.66,Let's Get It On,2002,"Washington, DC, US",38.8991,-77.029,0.315708101167,0.795454,0.65996,0.0177200045436,0.567324,0.362334,0.252873,0.847546,3,0.51393,-5.659,1,0.072453,89.327,4,0.425652
francessss,16,Buckets of Rain,Bob Dylan,203.506,1975,0.53000,0.53,Blood On The Tracks,1975,"Duluth, MN, US",46.788,-92.0999,0.316511706348,0.858735,0.811049,0.00132557243285,0.334742,0.547807,0.591101,0.233971,4,0.10871,-18.285,1,0.033927,86.641,4,0.441549
francessss,17,Soon The New Day - feat. Norah Jones,Talib Kweli,244.226,2007,0.00000,0.53,...Featuring,2010,"Brooklyn, New York, NY, US",40.6551,-73.9489,0.389499523295,0.726279,0.688737,0.00384898198358,0.294352,0.118426,0.649302,0.645867,0,0.233141,-7.046,1,0.315404,167.421,4,0.521548
francessss,18,Postcards From Italy,Beirut,257.48,2006,0.59000,0.59,The Gulag Orkestar,2006,"Santa Fe, NM, US",35.6915,-105.937,0.438577134411,0.638688,0.655002,0.0115239392249,0.504681,0.92639,0.613445,0.563768,2,0.111031,-7.306,0,0.030311,110.005,4,0.41095
francessss,19,The Right Groove,Jon and Roy,162.613,2006,0.35000,0.35,Sittin' Back,2006,"Victoria, British Columbia, CA",48.4283,-123.365,0.447658538195,0.372706,0.46766,0.0,0.153537,0.834294,0.813889,0.579923,1,0.099759,-7.657,0,0.26053,147.816,4,0.772724
francessss,20,I'd Rather Go Blind - Single Version,Etta James,155.0,1992,0.62000,0.62,The Genuine Article: The Best Of Etta James,1996,"Los Angeles, CA, US",34.0535,-118.245,0.375036220009,0.714245,0.64649,0.00271550151022,0.475977,0.315111,0.505912,0.385978,11,0.075653,-9.298,0,0.025964,80.156,3,0.661218
francessss,21,Old Love,Eric Clapton,471.546,1989,0.40000,0.54,Unplugged [Remastered],2013,"Ripley, England, GB",53.0468,-1.40752,0.393037709153,0.788934,0.807223,0.0,0.384327,0.67691,0.5722,0.137329,0,0.933323,-21.886,1,0.033955,132.754,4,0.433384
francessss,22,Northern Sky,Nick Drake,223.866,1970,0.57000,0.57,Bryter Layter,1970,"Warwickshire, England",54.0,-2.0,0.351022537349,0.742206,0.642885,0.00309336054574,0.419673,0.55074,0.472124,0.293594,5,0.133095,-16.666,0,0.035287,90.053,4,0.502399
francessss,23,Ex-Factor,Lauryn Hill,326.533,1998,0.60000,0.65,The Miseducation of Lauryn Hill,1998,"South Orange, NJ",40.745772,-74.267541,0.359927232433,0.739851,0.655708,0.0043182851008,0.514013,0.192278,0.522722,0.692515,3,0.299512,-8.019,0,0.153149,79.97,4,0.628662
francessss,24,Like Smoke,Amy Winehouse,278.0,2011,0.58000,0.58,Lioness: Hidden Treasures,2011,"Southgate, London, England, GB",51.6334,-0.13167,0.433377736459,0.74699,0.802409,0.0196592215742,0.390659,0.158858,0.618849,0.867337,7,0.112624,-3.945,0,0.103138,97.839,4,0.357291
francessss,25,Soft,Kings Of Leon,179.386,2004,0.51000,0.52,Aha Shake Heartbreak,2004,"Nashville, TN, US",36.1678,-86.7784,0.422366590936,0.784968,0.858383,0.00483569640977,0.374431,0.053991,0.483898,0.74697,0,0.079438,-4.994,1,0.034016,114.133,4,0.640685
francessss,26,Hard To Handle,Otis Redding,141.293,1968,0.57000,0.57,Definitive Soul: Otis Redding,2006,"Macon, GA",32.804382,-83.617554,0.360744990941,0.750052,0.672661,0.00617607062941,0.425963,0.705898,0.622351,0.559716,5,0.252734,-7.849,0,0.125519,95.604,4,0.910388
francessss,27,Happy (from Despicable Me 2),Pharrell Williams,233.293,2013,1.00000,1.0,Happy (from Despicable Me 2),2013,"Virginia Beach, VA",36.844004,-76.12036,0.511871664636,0.750064,0.954485,0.0996537678552,0.681027,0.26022,0.654422,0.619203,1,0.438444,-10.123,1,0.102738,159.946,4,0.895705
francessss,28,I Feel For You,Prince,205.2,1979,0.32000,0.49,The Hits 1,1993,"Minneapolis, MN, US",44.979,-93.2649,0.371522992772,0.774896,0.735687,0.00158299664967,0.244351,0.138217,0.879111,0.53019,11,0.07526,-12.652,1,0.045108,120.535,4,0.900065
francessss,29,Philadelphia Freedom,Elton John,321.773,1975,0.48000,0.49,Rocket Man,2007,"Pinner, London, England, GB",51.5909,-0.38049,0.361394461308,0.808546,0.783942,0.00144928919403,0.386599,0.033081,0.695587,0.677079,0,0.087508,-6.87,0,0.032711,125.519,4,0.779183
francessss,30,Cuddly Toy,Roachford,228.466,1988,0.51000,0.51,Roachford,1988,United Kingdom,54.3141,-2.23001,0.459232415339,0.381186,0.479751,0.00347655981672,0.33352,0.123983,0.663597,0.917664,10,0.286449,-5.173,0,0.059161,125.614,4,0.702075
stephentrott,0,Starfighter,Hypnotic Brass Ensemble,207.752,2011,0.32000,0.32,Bulletproof Brass,2011,"Chicago, IL, US",41.8842,-87.6324,0.488698435677,0.460611,0.555052,0.00595637534368,0.25661,0.015273,0.624657,0.740714,11,0.30937,-6.677,0,0.149424,141.142,5,0.604028
stephentrott,1,The Traitor,Menahan Street Band,162.266,2008,0.40000,0.4,Make The Road By Walking,2008,"Brooklyn, NY",40.694481,-73.989319,0.470349930754,0.503906,0.568146,0.028140318117,0.34172,0.164206,0.628448,0.573193,3,0.07345,-8.123,0,0.041505,101.031,4,0.646141
stephentrott,2,Ghostwalk,The Budos Band,130.973,2009,0.29000,0.29,Daptone Gold,2009,"Staten Island, NY",40.623632,-74.093323,0.470649008008,0.512416,0.575583,0.00569598404019,0.3171,0.237994,0.790192,0.760946,3,0.189422,-9.675,0,0.044431,101.781,4,0.96726
stephentrott,3,Alyo,Hypnotic Brass Ensemble,185.866,2008,0.42000,0.42,Hypnotic Brass Ensemble,2009,"Chicago, IL, US",41.8842,-87.6324,0.488698435677,0.460611,0.555052,0.0087541615165,0.291678,0.208923,0.625666,0.864856,11,0.124426,-4.216,0,0.140502,111.579,4,0.840665
stephentrott,4,Blad,letherette,188.8,2010,0.42000,0.42,Brownswood Electric,2010,"Wolverhampton, England",52.5847651,-2.127567,0.49215874108,0.476583,0.571693,0.00999930145612,0.223279,0.525003,0.778066,0.73883,2,0.053336,-4.667,1,0.052022,94.012,4,0.685636
stephentrott,5,Make The Road By Walking,Menahan Street Band,179.853,2007,0.48000,0.48,Make The Road By Walking,2008,"Brooklyn, NY",40.694481,-73.989319,0.470349930754,0.503906,0.568146,0.00960100398467,0.344448,0.03427,0.612208,0.872209,10,0.066856,-4.138,0,0.03147,90.771,4,0.918729
stephentrott,6,How Long Do I Have To Wait For You?,Sharon Jones & The Dap-Kings,244.546,2005,0.34000,0.55,Daptone Gold,2009,"New York, NY",40.714269,-74.005973,0.521235332892,0.621661,0.756001,0.00405369270922,0.372985,0.448609,0.672177,0.910125,10,0.126495,-3.409,0,0.048408,103.934,4,0.968825
stephentrott,7,Boom Boom,John Lee Hooker,149.908,1991,0.63000,0.63,"Hook, Line and Sinker",2012,"Coahoma, MS, US",34.3654,-90.5231,0.36223599671,0.698941,0.605251,0.0,0.0,0.849436,0.434992,0.748527,4,0.769531,-13.706,0,0.934606,180.845,4,0.70238
stephentrott,8,No Time For Dreaming,Charles Bradley,172.559,2011,0.53000,0.53,No Time For Dreaming (Re-issue),2011,"Brooklyn, New York, NY, US",40.6551,-73.9489,0.450874712615,0.558493,0.590749,0.0217989973351,0.230238,0.032266,0.719626,0.76352,0,0.117504,-7.751,1,0.066075,101.282,4,0.641167
stephentrott,9,The Traitor,Menehan Street Band,160.38,2013,0.54000,0.54,Late Night Tales - Bonobo,2013,,,,,,,,,,,,,,,,,,,
stephentrott,10,Ballicki Bone,Hypnotic Brass Ensemble,330.373,2009,0.45000,0.45,Hypnotic Brass Ensemble,2009,"Chicago, IL, US",41.8842,-87.6324,0.488698435677,0.460611,0.555052,0.00954138463381,0.2598,0.005017,0.492461,0.5837,10,0.528741,-11.051,0,0.315337,175.655,4,0.767178
stephentrott,11,Move On Up - Extended Version,Curtis Mayfield,535.333,1970,0.62000,0.62,Curtis!,1970,"Chicago, IL, US",41.8842,-87.6324,0.365895119022,0.70586,0.619949,0.00308173362805,0.492211,0.149451,0.583426,0.974381,11,0.101939,-6.568,0,0.063923,138.336,4,0.864628
stephentrott,12,Spirit World,Fertile Ground,484.652,2004,0.33000,0.33,Black Is...,2004,"Alabama, US",32.6144,-86.6807,0.390061270857,0.437014,0.428719,0.0,0.145351,0.016596,0.694043,0.774007,9,0.237234,-9.545,0,0.040799,110.031,4,0.643821
stephentrott,13,Mystic Brew,Vijay Iyer Trio,296.466,2009,0.19000,0.21,Historicity (Bonus Track Edition),2009,,,,0.449803692333,0.292953,0.469901,0.0,0.173354,0.620351,0.433589,0.394735,11,0.119333,-10.336,1,0.038083,96.887,4,0.587917
stephentrott,14,Places,Shlohmo,303.176,2011,0.52000,0.59,Late Night Tales - Bonobo,2013,"Los Angeles, CA",33.973951,-118.248405,0.479667913943,0.556027,0.626101,0.0465442828312,0.449284,0.424662,0.363891,0.459426,6,0.399243,-8.818,0,0.119191,86.334,4,0.245719
stephentrott,15,We Here - Instrumental,J Dilla (aka Jay Dee),249.73,2008,0.32000,0.32,Yancey Boys (Instrumentals),2008,"Detroit, MI, US",42.3317,-83.0479,0.448313809485,0.463709,0.5114,0.0,0.116837,0.00399,0.864221,0.557591,2,0.082936,-7.657,1,0.264572,101.793,4,0.301914
stephentrott,16,Anywhere But Here,Shlohmo,217.802,2011,0.52000,0.52,Bad Vibes,2011,"Los Angeles, CA",33.973951,-118.248405,0.479667913943,0.556027,0.626101,0.0381427589452,0.332274,0.465727,0.474385,0.395707,1,0.327424,-10.472,0,0.340843,87.445,4,0.478993
stephentrott,17,Computa Love,B. Bravo,251.853,2010,0.23000,0.32,Brownswood Electric,2010,"San Francisco, CA, US",37.7796,-122.42,0.479124028595,0.404664,0.503728,0.00487768150536,0.243932,0.000602,0.419019,0.57123,10,0.309686,-6.302,0,0.04229,128.127,4,0.754155
stephentrott,18,Flite,The Cinematic Orchestra,395.706,2002,0.46000,0.46,Every Day,2002,United Kingdom,54.3141,-2.23001,0.394709959278,0.627515,0.578217,0.00558445553498,0.366025,0.168971,0.535388,0.792118,11,0.107934,-11.13,0,0.037501,137.036,1,0.312047
stephentrott,19,Get A Move On!,Mr. Scruff,454.6,1995,0.62000,0.62,Keep It Unreal (10th Anniversary Analogue Remaster Edition),1999,"Stockport, England, GB",53.4084,-2.16151,0.408460835077,0.61842,0.589202,0.0095209219415,0.503591,0.003533,0.758697,0.771357,7,0.590627,-7.628,1,0.047453,123.299,4,0.811024
stephentrott,20,Cirrus,Bonobo,352.246,2013,0.68000,0.68,The North Borders,2013,Leeds West Yorkshire England UK,54.0,-2.0,0.470133233017,0.681839,0.759702,0.0869257783565,0.608981,0.395915,0.660121,0.840749,2,0.083494,-8.446,0,0.034925,119.01,4,0.370469
stephentrott,21,Eyesdown - Floating Points Remix,Bonobo,363.466,2010,0.49000,0.49,Black Sands Remixed,2012,Leeds West Yorkshire England UK,54.0,-2.0,0.470133233017,0.681839,0.759702,0.0150430047828,0.316106,0.15149,0.399803,0.562721,4,0.091213,-9.18,0,0.129773,169.512,5,0.479071
stephentrott,22,Gabriel,Roy Davis Jr.,446.506,2008,0.46000,0.46,Unabombers: Electric Chair Saved My Life,2008,"California, US",37.2719,-119.27,0.44443589318,0.454575,0.500539,0.0,0.0,0.010435,0.855973,0.37718,11,0.066626,-12.681,1,0.042416,128.544,4,0.42684
stephentrott,23,Happy,Pharrell Williams,233.305,2013,0.92000,1.0,Despicable Me 2 (Original Motion Picture Soundtrack),2013,"Virginia Beach, VA",36.844004,-76.12036,0.514575816347,0.755152,0.971008,0.0996537678552,0.681027,0.26022,0.654422,0.619203,1,0.438444,-10.123,1,0.102738,159.946,4,0.895705
stephentrott,24,Painted Jezebel,George Fitzgerald,380.293,2010,0.34000,0.34,Brownswood Electric,2010,"Dublin, Ireland",53.3330556,-6.2488889,0.47733529128,0.497108,0.570954,0.00141584185953,0.173643,0.01801,0.730301,0.546684,4,0.083641,-9.563,0,0.040527,134.007,4,0.186031
stephentrott,25,Oh Sheit it's X,Thundercat,227.086,2013,0.02000,0.02,Apocalypse,2013,"Peoria, IL, US",40.6921,-89.5878,0.482837293164,0.518666,0.595916,0.0759306188505,0.421262,0.000348,0.627839,0.672056,4,0.135956,-8.101,1,0.045837,122.972,3,0.514999
stephentrott,26,Daylight,Thundercat,176.824,2011,0.01000,0.01,The Golden Age of Apocalypse,2011,"Peoria, IL, US",40.6921,-89.5878,0.482837293164,0.518666,0.595916,0.012875427141,0.305733,0.777825,0.518772,0.746133,8,0.106021,-5.778,1,0.040543,154.865,4,0.313628
stephentrott,27,Whispers,Devonwho,141.933,2010,0.27000,0.27,Brownswood Electric,2010,"San Francisco, CA",37.784827,-122.727802,0.48898984804,0.384028,0.510838,0.0,0.202371,0.019752,0.545156,0.640365,8,0.106518,-8.58,0,0.075456,93.603,4,0.814135
stephentrott,28,Cold Win,Ghostpoet,197.32,2013,0.44000,0.44,Some Say I So I Say Light,2013,"London, UK",51.5072648,-0.1278328,0.461078612199,0.537838,0.585477,0.0569472119949,0.367885,0.280798,0.52411,0.382933,9,0.104029,-11.871,1,0.048353,141.292,4,0.257464
stephentrott,29,Far Nearer,Jamie xx,410.577,2011,0.64000,0.64,Far Nearer / Beat For - EP,2011,"London, England, GB",51.5063,-0.12714,0.499753337994,0.417726,0.534892,0.0,0.476241,0.395842,0.816029,0.198015,4,0.097823,-23.064,0,0.145365,126.999,4,0.361087
stephentrott,30,Night Air - Annie Mac Edit,Jamie Woon,294.933,2011,0.32000,0.32,Annie Mac Presents 2011,2011,"London, England",51.5072648,-0.1278328,0.478299493647,0.542674,0.611775,0.0413398527074,0.381489,0.462411,0.814951,0.372886,3,0.103538,-16.656,0,0.147436,112.303,4,0.485611
stephentrott,31,Life Round Here,James Blake,217.12,2013,0.67000,0.67,Overgrown,2013,"Enfield, London, England, GB",51.6531,-0.08765,0.510425281647,0.673358,0.811654,0.0874208832511,0.541696,0.446488,0.60308,0.659869,10,0.108624,-9.786,0,0.046588,144.949,4,0.257168
stephentrott,32,Honey,Djrum,298.027,2013,0.27000,0.27,Seven Lies,2013,,,,0.00950817315975,0.270234,0.0,0.0,0.020743,0.899251,0.423693,0.558147,7,0.106881,-10.751,0,0.36222,129.034,4,0.077909
stephentrott,33,Basic Space,The xx,188.12,2009,0.66000,0.66,xx,2009,"London, England, GB",51.5063,-0.12714,0.521202725916,0.698851,0.870708,0.0157585167867,0.505753,0.231805,0.941897,0.204122,9,0.105563,-15.291,0,0.089174,115.877,4,0.15198
stephentrott,34,Time Spike Jamz,Lapalux,260.0,2011,0.45000,0.45,Many Faces Out Of Focus,2011,"Essex, England, GB",51.7705,0.64255,0.50914495149,0.494149,0.606418,0.0197638937988,0.290192,0.764298,0.393651,0.396195,6,0.369968,-14.31,0,0.20066,132.548,3,0.18465
stephentrott,35,Us Against Whatever Ever,Ghostpoet,269.346,2011,0.52000,0.52,Peanut Butter Blues and Melancholy Jam,2011,"London, UK",51.5072648,-0.1278328,0.461078612199,0.537838,0.585477,0.0211879600279,0.329823,0.281347,0.471456,0.387377,0,0.235929,-10.349,1,0.189908,120.108,4,0.038447
stephentrott,36,Just Can't Get Enough,Nouvelle Vague,189.653,2010,0.39000,0.39,Best Of,2010,"Paris, Ile-de-France, FR",48.8569,2.3412,0.415380881787,0.615689,0.596444,0.00849423937361,0.360401,0.612906,0.641158,0.574312,11,0.137641,-9.541,1,0.076703,119.921,4,0.545268
stephentrott,37,Love Song,The Black Soft,172.626,2011,0.26000,0.26,The Black Soft,2011,,,,0.460554351022,0.189059,0.481132,0.0,0.066594,0.537259,0.844158,0.705634,9,0.101921,-8.201,0,0.498307,130.113,4,0.774028
stephentrott,38,UMI Says,Mos Def,305.28,1999,0.49000,0.54,Black On Both Sides,1999,"Brooklyn, New York, NY, US",40.6551,-73.9489,0.367641744196,0.714407,0.633957,0.00376242796081,0.407326,0.327409,0.719845,0.664274,2,0.10006,-10.229,1,0.118874,121.304,4,0.565206
stephentrott,39,Limit To Your Love,James Blake,277.343,2010,0.66000,0.66,Limit To Your Love,2010,"Enfield, London, England, GB",51.6531,-0.08765,0.510425281647,0.673358,0.811654,0.0,0.549411,0.469961,0.558846,0.11505,10,0.090397,-19.422,0,0.155154,70.0,4,0.060305
stephentrott,40,Piano Player,Gil Scott-Heron & Jamie xx,76.186,2011,0.52000,0.52,We’re New Here,2011,"Chicago, IL, US",41.8842,-87.6324,0.375048062133,0.658901,0.580663,0.0,0.066594,0.980947,0.436868,0.321498,9,0.103327,-16.222,0,0.036709,126.968,4,0.525771
stephentrott,41,All Things To All Men,The Cinematic Orchestra,641.48,1993,0.51000,0.51,Every Day,2002,United Kingdom,54.3141,-2.23001,0.394709959278,0.627515,0.578217,0.00804299887199,0.356514,0.093979,0.600178,0.419274,2,0.275741,-8.953,0,0.035441,75.518,4,0.055676
stephentrott,42,Retrograde,James Blake,223.264,2013,0.72000,0.72,Retrograde,2013,"Enfield, London, England, GB",51.6531,-0.08765,0.510425281647,0.673358,0.811654,0.0830193735836,0.641406,0.824295,0.5137,0.200266,7,0.119713,-15.439,0,0.036926,77.506,4,0.229989
stephentrott,43,A Change Is Gonna Come,Sam Cooke,191.133,1964,0.65000,0.65,Portrait of a Legend (Remastered),2003,"Chicago, IL, US",41.8842,-87.6324,0.364429716186,0.72835,0.647295,0.00336842551156,0.509538,0.749215,0.201595,0.424411,10,0.298175,-9.894,1,0.035439,81.594,3,0.464673
stephentrott,44,Chase The Devil,Max Romeo,207.666,1976,0.60000,0.6,War Ina Babylon,1976,"St. D'Acre, Saint Ann, JM",18.3167,-77.3667,0.404999382469,0.586436,0.554382,0.0,0.290214,0.014564,0.872079,0.588398,2,0.151622,-5.284,1,0.139478,76.008,4,0.722308
stephentrott,45,Love Will Tear Us Apart,Nouvelle Vague,199.066,2004,0.38000,0.61,Best Of,2010,"Paris, Ile-de-France, FR",48.8569,2.3412,0.415380881787,0.615689,0.596444,0.00995238445948,0.436217,0.800628,0.762087,0.418339,9,0.143153,-9.641,1,0.03474,129.985,4,0.661497
stephentrott,46,"Treat Me Mean, I Need The Reputation",Xploding Plastix,298.026,2001,0.22000,0.38,Amateur Girlfriends,2004,"Oslo, Oslo Fylke, NO",59.9123,10.75,0.477437249379,0.470365,0.549743,0.00465631228589,0.284751,0.00122,0.389472,0.963899,9,0.265323,-4.583,1,0.050574,179.083,4,0.611915
4foot30,0,Opening: I Can't Turn You Loose - Live Version,The Blues Brothers,110.133,1978,0.44000,0.44,Briefcase Full Of Blues,1978,"New York, NY, US",40.7146,-74.0071,0.384059394264,0.584145,0.523801,0.000784269707442,0.240663,0.438438,0.484121,0.896416,0,0.896624,-8.605,1,0.47303,95.917,4,0.333059
4foot30,1,Fire - 2003 Digital Remaster,Red Hot Chili Peppers,123.8,1989,0.44000,0.44,Mother's Milk,1989,"Hollywood, Los Angeles, CA, US",34.1016,-118.337,0.359489445408,0.84068,0.862941,0.00121016372326,0.392735,0.005041,0.421052,0.985425,11,0.295351,-1.852,0,0.161876,105.128,4,0.278207
4foot30,2,You're Nobody 'Til Somebody Loves You - 1997 - Remastered,Dean Martin,132.666,1960,0.54000,0.54,Amore,2009,"Steubenville, OH, US",40.3696,-80.6372,0.434550056779,0.524825,0.541208,0.0,0.006627,0.787744,0.476089,0.25588,0,0.27477,-12.356,0,0.033638,127.439,4,0.625837
4foot30,3,Can't Take My Eyes Off Of You,Lauryn Hill,221.466,1998,0.48000,0.48,The Miseducation Of,1998,"South Orange, NJ",40.745772,-74.267541,0.345278356867,0.743849,0.634723,0.0,0.232077,0.09965,0.64319,0.301868,1,0.125545,-16.169,0,0.054184,178.02,4,0.895222
4foot30,4,Claude Debussy: Suite bergamasque - 3. Clair de lune,Jean-Yves Thibaudet,292.24,2000,0.44000,0.44,Atonement OST,2007,France,46.7107,1.71819,0.486098053908,0.395595,0.507817,0.0,0.0,0.994671,0.302093,0.007215,1,0.07216,-32.057,1,0.046232,72.393,4,0.038162
4foot30,5,Twisted 'Everyday Hurts',Skunk Anansie,253.4,1996,0.31000,0.43,Brazen Weep,1996,"London, England, GB",51.5063,-0.12714,0.411276232912,0.607725,0.58278,0.00174220014118,0.495748,0.025918,0.560007,0.767169,4,0.097733,-6.653,0,0.144113,138.16,4,0.551336
4foot30,6,No One Knows,Queens Of The Stone Age,255.066,2002,0.69000,0.69,No One Knows,2002,"Palm Desert, CA, US",33.7289,-116.38,0.379041696184,0.800176,0.802803,0.0,0.225102,0.62947,0.740546,0.184694,11,0.10605,-13.223,0,0.064885,151.668,4,0.677993
4foot30,7,Good Times,Chic,223.026,1979,0.64000,0.64,Risque,1979,"New York, NY, US",40.7146,-74.0071,0.360296368294,0.628431,0.528632,0.0118355057733,0.636471,0.052376,0.652415,0.924484,11,0.075204,-8.042,0,0.067533,114.623,4,0.37549
4foot30,8,Spooky,Dusty Springfield,159.786,1968,0.50000,0.62,At Her Very Best,2006,"West Hampstead, London, England, GB",51.5509,-0.18404,0.422981404498,0.686661,0.689885,0.00360017162306,0.437916,0.451601,0.747667,0.408118,4,0.130166,-13.487,0,0.031186,106.296,4,0.96706
4foot30,9,People Get Up And Drive Your Funky Soul,James Brown,220.636,1973,0.45000,0.47,The Singles Vol. 9 (1973-1975),2010,"Barnwell, SC, US",33.244,-81.3657,0.315080869323,0.787809,0.645176,0.00179034748408,0.394967,0.271841,0.798922,0.804673,0,0.103813,-5.421,1,0.176354,97.545,4,0.796359
4foot30,10,Nightcall,Kavinsky,257.32,2010,0.70000,0.7,OutRun,2013,"Paris, Ile-de-France, FR",48.8569,2.3412,0.52446543386,0.613931,0.750868,0.0186183617425,0.609317,0.00994,0.532579,0.860347,9,0.334556,-5.216,0,0.05556,91.024,4,0.418567
4foot30,11,Life By The Drop,Stevie Ray Vaughan,147.2,1991,0.40000,0.57,The Essential Stevie Ray Vaughan And Double Trouble 3.0,2002,"Dallas, TX, US",32.7781,-96.7954,0.352475757617,0.73113,0.629859,0.00165393525236,0.357499,0.816619,0.634025,0.205711,9,0.064753,-10.01,1,0.039944,95.854,4,0.499736
4foot30,12,Breaking The Girl,Red Hot Chili Peppers,294.6,1991,0.52000,0.62,Blood Sugar Sex Magik (Audio Bundle w/ Bonus Tracks),1991,"Hollywood, Los Angeles, CA, US",34.1016,-118.337,0.359489445408,0.84068,0.862941,0.00191028979334,0.489863,0.062119,0.231153,0.922569,8,0.057419,-2.835,0,0.035777,177.843,3,0.59209
4foot30,13,Sour Times,Portishead,254.0,1994,0.58000,0.58,Dummy,1994,"Bristol, England, GB",51.4537,-2.59156,0.34737778318,0.751968,0.650628,0.00250762665451,0.672402,0.063653,0.642447,0.594851,8,0.074185,-8.774,0,0.053978,93.933,4,0.568449
4foot30,14,Lovely Day,Bill Withers,249.253,1977,0.63000,0.63,Lean On Me: The Collection,2001,"Slab Fork, WV, US",37.6869,-81.3302,0.372032934848,0.698225,0.620733,0.0045318160331,0.5034,0.203774,0.713584,0.469094,9,0.131302,-14.688,1,0.038885,97.791,4,0.737797
4foot30,15,Bright Lights Bigger City,Cee Lo Green,218.28,2010,0.51000,0.58,The Lady Killer,2010,Atlanta Georgia ,33.844371,-84.47405,0.389613431745,0.664869,0.60984,0.0,0.336919,0.000202,0.636073,0.372911,4,0.498579,-17.317,1,0.040684,112.285,4,0.70483
4foot30,16,Daniel,Bat For Lashes,249.568,2009,0.63000,0.63,Daniel,2009,"London, England, GB",51.5063,-0.12714,0.381945171979,0.661737,0.594409,0.0,0.512139,0.15399,0.552463,0.465492,11,0.224135,-18.114,1,0.035204,134.963,4,0.434371
4foot30,17,In The Waiting Line,Zero 7,272.266,2001,0.63000,0.63,Simple Things,2001,"London, England",51.5072648,-0.1278328,0.328258777,0.739059,0.596955,0.0035395670892,0.714749,0.76928,0.560867,0.396077,5,0.104217,-10.759,1,0.026371,78.998,4,0.397167
4foot30,18,Cornflake Girl,Tori Amos,306.933,1994,0.60000,0.6,Under the Pink,1994,"Newton, NC, US",35.6683,-81.2212,0.367032973814,0.728595,0.652265,0.00334729106523,0.467389,0.394822,0.615734,0.729022,7,0.281563,-6.229,1,0.028011,133.797,4,0.835953
4foot30,19,Stanley Road,Paul Weller,258.856,1995,0.30000,0.3,Stanley Road,1995,"Woking, England, GB",51.3148,-0.56623,0.373911601166,0.666821,0.587376,0.00136527759952,0.225412,0.015781,0.435357,0.884466,7,0.890553,-5.58,1,0.051816,142.273,4,0.430836
4foot30,20,Hollow Talk,Choir Of Young Believers,321.173,2008,0.60000,0.63,This Is For The White In Your Eyes,2008,"Copenhagen, Hovedstaden, DK",55.6763,12.5694,0.653837059125,0.435508,0.717143,0.0207428142332,0.656575,0.615432,0.328341,0.34678,2,0.206938,-9.943,0,0.029056,125.039,4,0.279731
4foot30,21,Don't Mess With My Man,Lucy Pearl,217.666,2000,0.55000,0.55,Lucy Pearl,2000,United States,37.1679,-95.845,0.433801108172,0.45359,0.487891,0.0129952790712,0.576175,0.010907,0.630772,0.919604,2,0.249609,-6.53,1,0.035215,128.027,4,0.857274
4foot30,22,Rock And Roll,Led Zeppelin,219.8,1971,0.66000,0.66,Led Zeppelin IV,1971,"London, England, GB",51.5063,-0.12714,0.326662217003,0.859657,0.840024,0.0013611331381,0.681588,0.000527,0.32473,0.892717,9,0.106599,-7.432,1,0.037498,169.22,4,0.90403
4foot30,23,Happy,Pharrell Williams,233.305,2013,0.93000,1.0,Despicable Me 2 (Original Motion Picture Soundtrack),2013,"Virginia Beach, VA",36.844004,-76.12036,0.51280484549,0.760657,0.980428,0.0996537678552,0.681027,0.26022,0.654422,0.619203,1,0.438444,-10.123,1,0.102738,159.946,4,0.895705
4foot30,24,Long Train Runnin' - 2006 Remastered,The Doobie Brothers,208.413,1976,0.42000,0.56,The Very Best Of,2006,"San Jose, CA, US",37.3385,-121.886,0.375458113462,0.705443,0.635613,0.0129390249212,0.257857,0.402166,0.618498,0.655689,8,0.06021,-14.08,1,0.038343,117.031,4,0.953131
4foot30,25,Do You Love Me : Mother Popcorn (You Got To Have A Mother For Me),The Blues Brothers,174.493,1990,0.37000,0.41,Made In America,1990,"New York, NY, US",40.7146,-74.0071,0.384059394264,0.584145,0.523801,0.000966417599158,0.229383,0.070957,0.660187,0.940978,2,0.980951,-6.696,1,0.149609,144.604,4,0.552845
4foot30,26,About Her,Malcolm McLaren,289.986,2004,0.54000,0.54,Kill Bill Vol. 2 Original Soundtrack,2004,"London, England, GB",51.5063,-0.12714,0.371772814306,0.59309,0.514366,0.00575951038896,0.456588,0.019903,0.54038,0.570852,9,0.096441,-9.322,0,0.027383,76.987,4,0.195282
4foot30,27,Let There Be Love,Nat King Cole,166.96,1944,0.51000,0.51,Nat King Cole - The Ultimate Collection,2008,"Montgomery, AL, US",32.3801,-86.3006,0.350651976796,0.72315,0.615901,0.0,0.338455,0.936296,0.588058,0.421969,5,0.204732,-12.437,1,0.045981,123.22,4,0.44092
4foot30,28,Star Chasers,4hero,293.226,1998,0.28000,0.28,Two Pages,1998,"Dollis Hill, London, England, GB",51.561,-0.23443,0.405808407701,0.591672,0.560174,0.00144374577528,0.345807,0.074062,0.566002,0.372142,0,0.318641,-13.544,1,0.037833,94.909,5,0.479588
